,Name,Country,Age,Role,Batting style,Bowling style,Test Matches,ODI Matches,T20 Matches,Ipl Matches,Test Innings,ODI Innings,T20 Innings,IPL Innings,Test Runs,ODI Runs,T20 Runs,IPL Runs,Test Balls,ODI Balls,T20 Balls,IPL Balls,Test Highest,ODI Highest,T20 Highest,IPL Highest,Test Average,ODI Average,T20 Average,IPL Average,Test Strikerate,ODI Strikerate,T20 Strikerate,IPL Strikerate,Test Fours,ODI Fours,T20 Fours,IPL Fours,Test Sixes,ODI Sixes,T20 Sixes,IPL Sixes,Test Ducks,ODI Ducks,T20 Ducks,IPL Ducks,Test 50s,ODI 50S,T20 50s,IPL 50s,Test 100s,ODI 100s,T20 100s,IPL 100s,Test 200s,ODI 200s,T20 200s,IPL 200s,Test bowl balls,Test bowl runs,Test Maidens,Test Wickets,Test Economy,ODI bowl balls,ODI bowl runs,ODI Maidens,ODI Wickets,ODI Economy,T20 bowl balls,T20 bowl runs,T20 Maidens,T20 Wickets,T20 Economy,IPL bowl balls,IPL bowl runs,IPL Maidens,IPL Wickets,IPL Economy
386,Sagar Pun,Nepal,33,Bowling Allrounder ,Right Handed Bat ,Right-arm offbreak,0,1,9,0,0,1,9,0,0,3,90,0,0,20,100,0,0,3,20,0,0,3,10,0,0,15.00,90.00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,131,0,6,5.57,0,0,0,0,0
387,Sompal Kami,Nepal,30,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,75,92,0,0,57,53,0,0,823,392,0,0,1079,343,0,0,67,40,0,0,20.07,11.53,0,0,76.28,114.29,0,0,60,29,0,0,19,15,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,2925,41,99,5.31,1920,2061,21,89,6.44,0,0,0,0,0
388,Pradeep Airee,Nepal,34,WK-Batsman ,Right Handed Bat ,Right-arm medium,0,0,12,0,0,0,12,0,0,0,91,0,0,0,107,0,0,0,29,0,0,0,7.58,0,0,0,85.05,0,0,0,10,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Binod Bhandari,Nepal,36,WK-Batsman ,Right Handed Bat ,Right-arm medium,0,20,40,0,0,17,31,0,0,341,405,0,0,556,354,0,0,59,58,0,0,20.06,16.88,0,0,61.34,114.41,0,0,32,32,0,0,3,15,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Jitendra Mukhiya,Nepal,33,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,0,10,0,0,0,3,0,0,0,6,0,0,0,12,0,0,0,5,0,0,0,6,0,0,0,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,168,0,10,6.46,0,0,0,0,0
391,Louis Burger,Namibia,48,Batsman ,Right Handed Bat ,Right-arm medium,0,6,0,0,0,6,0,0,0,11,0,0,0,62,0,0,0,5,0,0,0,2.2,0,0,0,17.75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,297,3,6,5.4,0,0,0,0,0,0,0,0,0,0
392,Morne Karg,Namibia,49,Batsman ,Right Handed Bat,,0,3,0,0,0,2,0,0,0,45,0,0,0,65,0,0,0,41,0,0,0,22.5,0,0,0,69.24,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Danie Keulder,Namibia,53,Batsman ,Right Handed Bat ,Right-arm offbreak,0,6,0,0,0,6,0,0,0,132,0,0,0,220,0,0,0,52,0,0,0,22,0,0,0,60.00,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Bjorn Kotze,Namibia,47,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,5,0,0,0,4,0,0,0,27,0,0,0,51,0,0,0,24,0,0,0,9,0,0,0,52.95,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,276,2,3,6.42,0,0,0,0,0,0,0,0,0,0
395,Deon Kotze,Namibia,53,Batsman ,Right Handed Bat ,Right-arm offbreak,0,6,0,0,0,6,0,0,0,82,0,0,0,135,0,0,0,27,0,0,0,16.4,0,0,0,60.75,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,256,0,2,5.45,0,0,0,0,0,0,0,0,0,0
396,Lennie Louw,Namibia,67,Batsman ,Right Handed Bat,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,1,6,0,0,0,0,0,0,0,0,0,0
397,Melt van,Namibia,58,Batsman ,Right Handed Bat,,0,5,0,0,0,5,0,0,0,58,0,0,0,111,0,0,0,24,0,0,0,14.5,0,0,0,52.26,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Rudi van,Namibia,53,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,5,0,0,0,5,0,0,0,26,0,0,0,38,0,0,0,14,0,0,0,8.67,0,0,0,68.43,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298,5,8,5.96,0,0,0,0,0,0,0,0,0,0
399,Riaan Walters,Namibia,46,Batsman ,Right Handed Bat,,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Sarel Burger,Namibia,43,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,2,0,0,0,2,0,0,0,11,0,0,0,20,0,0,0,6,0,0,0,5.5,0,0,0,55.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,67,0,0,6.09,0,0,0,0,0,0,0,0,0,0
401,Gerrie Snyman,Namibia,45,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,5,0,0,0,4,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0,1.25,0,0,0,55.56,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,281,0,6,5.85,0,0,0,0,0,0,0,0,0,0
402,Stefan Swanepoel,Namibia,44,WK-Batsman ,Right Handed Bat,,0,5,0,0,0,5,0,0,0,43,0,0,0,94,0,0,0,23,0,0,0,8.6,0,0,0,45.75,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Jan,Namibia,45,Bowler ,Right Handed Bat ,Right-arm legbreak,0,6,0,0,0,6,0,0,0,199,0,0,0,198,0,0,0,85,0,0,0,33.17,0,0,0,100.51,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,104,0,3,6.5,0,0,0,0,0,0,0,0,0,0
404,Burton van,Namibia,44,Bowler ,Right Handed Bat ,Right-arm medium,0,3,0,0,0,3,0,0,0,26,0,0,0,38,0,0,0,17,0,0,0,26,0,0,0,68.43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,119,0,1,5.95,0,0,0,0,0,0,0,0,0,0
405,Mohammad Usman,United Arab Emirates,33,Batsman ,Left Handed Bat,,0,6,16,0,0,6,15,0,0,172,287,0,0,240,262,0,0,45,49,0,0,34.4,22.08,0,0,71.67,109.55,0,0,14,27,0,0,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Shaiman Anwar,United Arab Emirates,47,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,41,31,0,0,41,31,0,0,1336,854,0,0,1545,702,0,0,117,62,0,0,34.26,29.45,0,0,86.48,121.66,0,0,133,65,0,0,28,37,0,0,2,1,0,0,11,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,117,134,0,4,6.87,0,0,0,0,0,0,0,0,0,0
407,Chundangapoyil Rizwan,United Arab Emirates,38,Batsman ,Right Handed Bat ,Right-arm legbreak,0,42,18,0,0,40,16,0,0,948,323,0,0,1638,295,0,0,109,51,0,0,27.88,24.85,0,0,57.88,109.50,0,0,67,25,0,0,2,6,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,50,0,1,5.17,0,0,0,0,0,0,0,0,0,0
408,Chirag Suri,United Arab Emirates,31,Batsman ,Right Handed Bat ,Right-arm offbreak,0,37,31,0,0,37,31,0,0,946,819,0,0,1507,710,0,0,115,88,0,0,25.57,29.25,0,0,62.78,115.36,0,0,96,84,0,0,13,18,0,0,4,2,0,0,5,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Ashfaq Ahmed,United Arab Emirates,41,Batsman ,Right Handed Bat ,Right-arm offbreak,0,16,12,0,0,16,12,0,0,344,238,0,0,387,185,0,0,92,75,0,0,21.5,19.83,0,0,88.89,128.65,0,0,38,32,0,0,9,6,0,0,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,185,1,4,4.98,36,34,0,2,5.67,0,0,0,0,0
410,Mohammad Boota,United Arab Emirates,43,Batsman ,Right Handed Bat ,Right-arm medium,0,9,19,0,0,9,15,0,0,191,136,0,0,252,114,0,0,59,20,0,0,23.88,17,0,0,75.80,119.30,0,0,12,9,0,0,7,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,5,6,13,0,1,13,0,0,0,0,0
411,Fayyaz Ahmed,United Arab Emirates,43,Batting Allrounder ,Left Handed Bat ,Left-arm orthodox,0,3,1,0,0,3,1,0,0,47,11,0,0,100,12,0,0,37,11,0,0,47,11,0,0,47.00,91.67,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,121,1,0,4.48,18,29,0,1,9.67,0,0,0,0,0
412,Rohan Mustafa,United Arab Emirates,37,Batting Allrounder ,Left Handed Bat ,Right-arm offbreak,0,82,57,0,0,76,52,0,0,1508,1002,0,0,2368,825,0,0,109,77,0,0,21.24,21.32,0,0,63.69,121.46,0,0,124,106,0,0,26,27,0,0,8,7,0,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3799,2843,31,86,4.49,1094,1272,3,60,6.98,0,0,0,0,0
413,Ahmed Raza,United Arab Emirates,37,Bowling Allrounder ,Right Handed Bat ,Left-arm orthodox,0,54,54,0,0,41,20,0,0,409,122,0,0,674,147,0,0,50,22,0,0,12.03,12.2,0,0,60.69,83.00,0,0,29,3,0,0,8,5,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,1949,18,65,4.14,1044,1153,3,36,6.63,0,0,0,0,0
414,Mohammad Naveed,United Arab Emirates,39,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,0,40,30,0,0,35,23,0,0,401,172,0,0,327,145,0,0,45,27,0,0,16.04,13.23,0,0,122.63,118.63,0,0,41,16,0,0,21,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,1775,12,56,5.43,664,711,5,34,6.42,0,0,0,0,0
415,Ghulam Shabber,United Arab Emirates,40,WK-Batsman ,Left Handed Bat,,0,24,16,0,0,23,14,0,0,500,208,0,0,800,182,0,0,90,58,0,0,21.74,18.91,0,0,62.50,114.29,0,0,49,24,0,0,3,4,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Imran Haider,United Arab Emirates,38,Bowler ,Right Handed Bat ,Right-arm legbreak,0,21,11,0,0,14,2,0,0,58,4,0,0,136,8,0,0,18,4,0,0,8.29,0,0,0,42.65,50.00,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,863,6,33,5.35,162,228,0,6,8.44,0,0,0,0,0
417,Qadeer Ahmed,United Arab Emirates,40,Bowler ,Right Handed Bat ,Right-arm medium,0,11,10,0,0,6,4,0,0,9,7,0,0,31,12,0,0,4,5,0,0,4.5,7,0,0,29.04,58.34,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,467,2,8,5.43,192,253,1,9,7.91,0,0,0,0,0
418,Sultan Ahmed,United Arab Emirates,36,Bowler ,Left Handed Bat ,Left-arm orthodox,0,3,22,0,0,2,16,0,0,18,64,0,0,42,67,0,0,11,18,0,0,9,5.82,0,0,42.86,95.53,0,0,2,1,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,6,483,460,3,22,5.71,0,0,0,0,0
419,Amir Hayat,United Arab Emirates,44,Bowler ,Right Handed Bat ,Right-arm medium,0,9,4,0,0,6,2,0,0,31,3,0,0,73,6,0,0,24,3,0,0,10.33,1.5,0,0,42.47,50.00,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,382,4,11,5.1,84,103,0,6,7.36,0,0,0,0,0
420,Zahoor Khan,United Arab Emirates,37,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,62,57,0,0,40,9,0,0,151,11,0,0,269,23,0,0,23,6,0,0,6.57,2.75,0,0,56.14,47.83,0,0,11,1,0,0,4,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,2405,25,93,5.01,1239,1406,0,72,6.81,0,0,0,0,0
421,Jatinder Singh,Oman,37,Batsman ,Right Handed Bat ,Right-arm offbreak,0,70,76,0,0,69,76,0,0,2020,1635,0,0,2628,1358,0,0,130,73,0,0,30.15,23.7,0,0,76.87,120.40,0,0,217,179,0,0,33,35,0,0,2,4,0,0,10,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,41,0,1,5.13,13,23,0,0,10.62,0,0,0,0,0
422,Arun Poulose,Oman,40,Batsman ,Right Handed Bat ,Right-arm medium,0,0,3,0,0,0,3,0,0,0,9,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,64.29,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Mehran Khan,Oman,39,Batsman ,Right Handed Bat ,Right-arm medium,0,4,47,0,0,4,39,0,0,66,345,0,0,66,323,0,0,37,29,0,0,16.5,10.45,0,0,100.00,106.82,0,0,3,22,0,0,6,14,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,85,0,0,9.44,558,661,3,35,7.11,0,0,0,0,0
424,Vaibhav Wategaonkar,Oman,44,Batsman ,Left Handed Bat,,0,0,2,0,0,0,1,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,100.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Zeeshan Siddiqui,Oman,47,Batsman ,Right Handed Bat ,Right-arm legbreak,0,0,5,0,0,0,5,0,0,0,60,0,0,0,63,0,0,0,33,0,0,0,15,0,0,0,95.24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Zeeshan Maqsood,Oman,38,Batting Allrounder ,Left Handed Bat ,Left-arm orthodox,0,48,72,0,0,47,62,0,0,1273,1369,0,0,1891,1149,0,0,109,102,0,0,30.31,26.33,0,0,67.32,119.15,0,0,104,137,0,0,22,49,0,0,2,4,0,0,7,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2219,1575,22,58,4.26,1082,1168,1,51,6.48,0,0,0,0,0
427,Amir Ali,Oman,47,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,0,0,9,0,0,0,8,0,0,0,97,0,0,0,65,0,0,0,32,0,0,0,19.4,0,0,0,149.24,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,67,0,1,7.44,0,0,0,0,0
428,Khawar Ali,Oman,40,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,0,34,40,0,0,29,35,0,0,626,626,0,0,1058,635,0,0,79,72,0,0,27.22,19.56,0,0,59.17,98.59,0,0,56,67,0,0,6,15,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,1265,6,42,4.77,722,795,0,46,6.61,0,0,0,0,0
429,Mohammad Nadeem,Oman,44,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,42,73,0,0,36,54,0,0,862,861,0,0,1348,829,0,0,76,77,0,0,41.05,21,0,0,63.95,103.87,0,0,64,55,0,0,10,22,0,0,2,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,810,4,21,5.55,933,1201,0,40,7.72,0,0,0,0,0
430,Twinkal Bhandari,Oman,38,WK-Batsman ,Right Handed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Ajay Lalcheta,Oman,42,Bowler ,Left Handed Bat ,Left-arm orthodox,0,2,16,0,0,2,10,0,0,18,101,0,0,47,82,0,0,12,20,0,0,9,12.63,0,0,38.30,123.18,0,0,1,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,62,2,2,4.43,309,374,3,8,7.26,0,0,0,0,0
432,Sufyan Mehmood,Oman,34,Bowler ,Left Handed Bat ,Right-arm medium,0,8,29,0,0,7,20,0,0,107,264,0,0,138,340,0,0,72,40,0,0,17.83,17.6,0,0,77.54,77.65,0,0,6,16,0,0,3,5,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,147,3,6,4.22,495,679,1,25,8.23,0,0,0,0,0
433,Rajeshkumar Ranpura,Oman,43,Bowler ,Left Handed Bat ,Right-arm fast-medium,0,0,2,0,0,0,2,0,0,0,5,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,62.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,3,5.33,0,0,0,0,0
434,Munis Ansari,Oman,42,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,0,10,0,0,0,4,0,0,0,5,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,334,0,8,8.83,0,0,0,0,0
435,Kyle Coetzer,Scotland,42,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,88,69,0,0,87,68,0,0,3192,1495,0,0,3874,1254,0,0,156,89,0,0,38.93,22.65,0,0,82.40,119.22,0,0,412,158,0,0,40,48,0,0,8,4,0,0,21,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,270,252,3,2,5.6,66,71,0,5,6.45,0,0,0,0,0
436,Dylan Budge,Scotland,31,Batsman ,Right Handed Bat ,Right-arm medium,0,17,8,0,0,15,6,0,0,248,60,0,0,312,62,0,0,46,24,0,0,22.55,15,0,0,79.49,96.78,0,0,18,2,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,111,0,1,4.44,6,18,0,1,18,0,0,0,0,0
437,Michael Jones,Scotland,28,Batsman ,Right Handed Bat ,Right-arm offbreak,0,20,15,0,0,17,15,0,0,506,366,0,0,719,264,0,0,87,86,0,0,29.76,26.14,0,0,70.38,138.64,0,0,42,34,0,0,6,17,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,3,6.11,0,0,0,0,0,0,0,0,0,0
438,George Munsey,Scotland,33,Batsman ,Left Handed Bat ,Right-arm medium,0,79,87,0,0,77,86,0,0,2777,2598,0,0,3086,1805,0,0,191,132,0,0,41.45,32.07,0,0,89.99,143.94,0,0,291,278,0,0,87,118,0,0,7,6,0,0,19,14,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Richie Berrington,Scotland,39,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,142,107,0,0,134,99,0,0,3881,2503,0,0,5065,1890,0,0,127,100,0,0,33.17,30.9,0,0,76.63,132.44,0,0,279,206,0,0,90,91,0,0,8,10,0,0,21,10,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1550,1345,8,34,5.21,518,660,0,28,7.64,0,0,0,0,0
440,Calum MacLeod,Scotland,37,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,87,64,0,0,86,61,0,0,3024,1239,0,0,3749,1115,0,0,175,74,0,0,38.28,23.83,0,0,80.67,111.13,0,0,313,107,0,0,35,23,0,0,9,8,0,0,13,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,968,836,4,11,5.18,180,220,0,5,7.33,0,0,0,0,0
441,Michael Leask,Scotland,35,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,0,98,79,0,0,77,66,0,0,1624,901,0,0,1434,704,0,0,107,58,0,0,26.19,15.81,0,0,113.25,127.99,0,0,125,60,0,0,71,46,0,0,5,5,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2894,2441,13,74,5.06,999,1254,0,59,7.53,0,0,0,0,0
442,Alasdair Evans,Scotland,37,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,41,35,0,0,19,10,0,0,100,10,0,0,157,17,0,0,28,8,0,0,9.09,1.25,0,0,63.70,58.83,0,0,9,1,0,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1679,17,58,5.23,726,959,4,41,7.93,0,0,0,0,0
443,Tom Sole,Scotland,30,Bowling Allrounder ,Right Handed Bat ,Right-arm offbreak,0,10,9,0,0,7,6,0,0,46,69,0,0,43,43,0,0,20,33,0,0,7.67,17.25,0,0,106.98,160.47,0,0,7,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,387,7,10,4.61,126,137,0,6,6.52,0,0,0,0,0
444,Matthew Cross,Scotland,33,WK-Batsman ,Right Handed Bat,,0,119,88,0,0,105,76,0,0,2490,1440,0,0,3368,1236,0,0,114,66,0,0,24.65,23.23,0,0,73.94,116.51,0,0,230,130,0,0,27,36,0,0,3,5,0,0,14,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Craig Wallace,Scotland,36,WK-Batsman ,Right Handed Bat,,0,32,20,0,0,28,16,0,0,574,173,0,0,630,161,0,0,58,27,0,0,21.26,17.3,0,0,91.12,107.46,0,0,47,15,0,0,12,3,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Mark Watt,Scotland,30,Bowling Allrounder ,Left Handed Bat ,Left-arm orthodox,0,92,82,0,0,64,41,0,0,932,321,0,0,1127,283,0,0,66,31,0,0,21.67,11.07,0,0,82.70,113.43,0,0,70,28,0,0,26,7,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733,3390,53,121,4.3,1747,2067,3,94,7.1,0,0,0,0,0
447,Safyaan Sharif,Scotland,35,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,97,78,0,0,63,35,0,0,654,193,0,0,836,187,0,0,40,26,0,0,19.82,12.87,0,0,78.23,103.21,0,0,42,10,0,0,13,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,3677,45,122,5.02,1570,2122,2,87,8.11,0,0,0,0,0
448,Christopher Sole,Scotland,32,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,31,17,0,0,14,7,0,0,71,21,0,0,89,25,0,0,17,6,0,0,6.45,7,0,0,79.78,84.00,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1290,17,53,5.11,337,526,0,15,9.36,0,0,0,0,0
449,Gavin Main,Scotland,31,Bowler ,Right Handed Bat ,Right-arm fast,0,16,15,0,0,4,4,0,0,82,12,0,0,87,17,0,0,64,12,0,0,82,12,0,0,94.26,70.59,0,0,7,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,616,12,34,5.16,242,342,0,19,8.48,0,0,0,0,0
450,Brad Wheal,Scotland,30,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,18,26,0,0,9,8,0,0,49,20,0,0,78,23,0,0,24,8,0,0,8.17,6.67,0,0,62.83,86.96,0,0,6,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,623,15,27,4.28,518,747,1,24,8.65,0,0,0,0,0
451,Hiri Hiri,Papua New Guinea,31,Batsman ,Right Handed Bat ,Right-arm offbreak,0,34,25,0,0,34,20,0,0,454,336,0,0,815,299,0,0,77,53,0,0,15.13,21,0,0,55.71,112.38,0,0,31,25,0,0,5,13,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,113,0,3,6.65,42,25,0,3,3.57,0,0,0,0,0
452,Kila Pala,Papua New Guinea,41,Batsman ,Left Handed Bat ,Right-arm medium,0,0,2,0,0,0,2,0,0,0,41,0,0,0,30,0,0,0,22,0,0,0,41,0,0,0,136.67,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Lega Siaka,Papua New Guinea,33,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,48,64,0,0,48,58,0,0,958,950,0,0,1251,826,0,0,109,85,0,0,19.96,18.27,0,0,76.58,115.02,0,0,90,66,0,0,15,33,0,0,5,7,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,240,181,0,3,4.53,192,176,1,11,5.5,0,0,0,0,0
