,Name,Country,Age,Role,Batting style,Bowling style,Test Matches,ODI Matches,T20 Matches,Ipl Matches,Test Innings,ODI Innings,T20 Innings,IPL Innings,Test Runs,ODI Runs,T20 Runs,IPL Runs,Test Balls,ODI Balls,T20 Balls,IPL Balls,Test Highest,ODI Highest,T20 Highest,IPL Highest,Test Average,ODI Average,T20 Average,IPL Average,Test Strikerate,ODI Strikerate,T20 Strikerate,IPL Strikerate,Test Fours,ODI Fours,T20 Fours,IPL Fours,Test Sixes,ODI Sixes,T20 Sixes,IPL Sixes,Test Ducks,ODI Ducks,T20 Ducks,IPL Ducks,Test 50s,ODI 50S,T20 50s,IPL 50s,Test 100s,ODI 100s,T20 100s,IPL 100s,Test 200s,ODI 200s,T20 200s,IPL 200s,Test bowl balls,Test bowl runs,Test Maidens,Test Wickets,Test Economy,ODI bowl balls,ODI bowl runs,ODI Maidens,ODI Wickets,ODI Economy,T20 bowl balls,T20 bowl runs,T20 Maidens,T20 Wickets,T20 Economy,IPL bowl balls,IPL bowl runs,IPL Maidens,IPL Wickets,IPL Economy
1811,Fred le,South Africa,81,Batsman ,Right Handed Bat ,Right-arm medium,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,24,3,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Dan Taylor,South Africa,70,Batsman ,Left Handed Bat,,2,0,0,0,4,0,0,0,85,0,0,0,0,0,0,0,36,0,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,Reginald Hands,South Africa,29,Batsman ,Right Handed Bat,,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,Bill Lundie,South Africa,29,Batsman ,Right Handed Bat ,Right-arm fast,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,107,9,4,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,Charlie Frank,South Africa,70,Batsman ,Right Handed Bat,,3,0,0,0,6,0,0,0,236,0,0,0,0,0,0,0,152,0,0,0,39.33,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,William Ling,South Africa,68,Batsman ,Right Handed Bat ,Right-arm legbreak,6,0,0,0,10,0,0,0,168,0,0,0,0,0,0,0,38,0,0,0,16.8,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,Eric Marx,South Africa,78,Batsman ,Left Handed Bat ,Right-arm medium,3,0,0,0,6,0,0,0,125,0,0,0,0,0,0,0,36,0,0,0,20.83,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,144,1,4,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,Buster Nupen,South Africa,75,Batsman ,Right Handed Bat ,Right-arm fast-medium,17,0,0,0,31,0,0,0,348,0,0,0,0,0,0,0,69,0,0,0,14.5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4159,1788,133,50,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,Neville Lindsay,South Africa,89,Batsman ,Right Handed Bat,,1,0,0,0,2,0,0,0,35,0,0,0,0,0,0,0,29,0,0,0,17.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,Norman Reid,South Africa,56,Batsman ,Right Handed Bat,,1,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,11,0,0,0,8.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,William Brann,South Africa,54,Batsman ,Right Handed Bat,,3,0,0,0,5,0,0,0,71,0,0,0,0,0,0,0,50,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,Izak Buys,South Africa,131,Batsman ,Right Handed Bat ,Left-arm fast-medium,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,52,4,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,Bob Catterall,South Africa,60,Batsman ,Right Handed Bat ,Right-arm medium,24,0,0,0,43,0,0,0,1555,0,0,0,6,0,0,0,120,0,0,0,37.93,0,0,0,25916.67,0,0,0,36,0,0,0,8,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,342,162,7,7,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,Cyril Francois,South Africa,46,Batsman ,Right Handed Bat ,Right-arm fast-medium,5,0,0,0,9,0,0,0,252,0,0,0,0,0,0,0,72,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,684,225,36,6,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,George Hearne,South Africa,90,Batsman ,Right Handed Bat,,3,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,28,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,Alf Hall,South Africa,67,Batsman ,Left Handed Bat ,Left-arm fast-medium,7,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,886,107,40,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,Doug Meintjes,South Africa,89,Batsman ,Right Handed Bat ,Right-arm fast-medium,2,0,0,0,3,0,0,0,43,0,0,0,0,0,0,0,21,0,0,0,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,115,7,6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,Doodles Tapscott,South Africa,40,Batsman ,Right Handed Bat,,2,0,0,0,3,0,0,0,58,0,0,0,0,0,0,0,50,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,Conky Conyngham,South Africa,82,Batsman ,Right Handed Bat ,Right-arm medium,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,103,22,2,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,Nummy Deane,South Africa,44,Batsman ,Right Handed Bat,,17,0,0,0,27,0,0,0,628,0,0,0,0,0,0,0,93,0,0,0,25.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,George Parker,South Africa,69,Batsman ,Right Handed Bat ,Right-arm fast,2,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1.5,0,0,0,300.00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,273,2,8,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,Fred Susskind,South Africa,66,Batsman ,Right Handed Bat,,5,0,0,0,8,0,0,0,268,0,0,0,0,0,0,0,65,0,0,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,Jock Cameron,South Africa,30,Batsman ,Right Handed Bat,,26,0,0,0,45,0,0,0,1239,0,0,0,0,0,0,0,90,0,0,0,29.5,0,0,0,0,0,0,0,43,0,0,0,11,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,Shunter Coen,South Africa,64,Batsman ,Right Handed Bat,,2,0,0,0,4,0,0,0,101,0,0,0,0,0,0,0,41,0,0,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,Jacobus Duminy,South Africa,82,Batsman ,Left Handed Bat ,Left-arm orthodox,3,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,39,0,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,Denys Morkel,South Africa,74,Batsman ,Right Handed Bat ,Right-arm fast-medium,16,0,0,0,28,0,0,0,663,0,0,0,3,0,0,0,88,0,0,0,24.56,0,0,0,22100.00,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1704,821,55,18,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,Henry Promnitz,South Africa,79,Batsman ,Right Handed Bat,,2,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,161,30,8,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,Cyril Vincent,South Africa,66,Batsman ,Left Handed Bat ,Left-arm orthodox,25,0,0,0,38,0,0,0,526,0,0,0,2,0,0,0,60,0,0,0,20.23,0,0,0,26300.00,0,0,0,20,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5851,2631,194,84,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,George Finlay,South Africa,60,Batsman ,Right Handed Bat ,Right-arm fast,4,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,23,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,469,28,25,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,Archibald Palm,South Africa,65,Batsman ,Right Handed Bat,,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,John Nicolson,South Africa,36,Batsman ,Left Handed Bat,,3,0,0,0,5,0,0,0,179,0,0,0,0,0,0,0,78,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,17,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,Arthur Ochse,South Africa,49,Batsman ,Right Handed Bat ,Right-arm fast,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,362,10,10,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,Jack Siedle,South Africa,79,Batsman ,Right Handed Bat,,18,0,0,0,34,0,0,0,977,0,0,0,1,0,0,0,141,0,0,0,28.74,0,0,0,97700.00,0,0,0,38,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,19,7,1,1,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,Jim Christy,South Africa,66,Batsman ,Right Handed Bat ,Right-arm medium,10,0,0,0,18,0,0,0,618,0,0,0,1,0,0,0,103,0,0,0,34.33,0,0,0,61800.00,0,0,0,24,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,138,92,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,Bruce Mitchell,South Africa,86,Batsman ,Right Handed Bat ,Right-arm legbreak,42,0,0,0,80,0,0,0,3471,0,0,0,0,0,0,0,189,0,0,0,48.89,0,0,0,0,0,0,0,101,0,0,0,1,0,0,0,3,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0,2175,1380,26,27,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,Tuppy Owen,South Africa,81,Batsman ,Right Handed Bat ,Right-arm legbreak,5,0,0,0,8,0,0,0,252,0,0,0,0,0,0,0,129,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,156,113,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,Neville Quinn,South Africa,26,Batsman ,Left Handed Bat ,Left-arm fast-medium,12,0,0,0,18,0,0,0,90,0,0,0,1,0,0,0,28,0,0,0,6,0,0,0,9000.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922,1145,103,35,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,Sandy Bell,South Africa,79,Batsman ,Right Handed Bat ,Right-arm fast-medium,16,0,0,0,23,0,0,0,69,0,0,0,2,0,0,0,26,0,0,0,6.27,0,0,0,3450.00,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,1567,89,48,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,Eric Dalton,South Africa,74,Batsman ,Right Handed Bat,,15,0,0,0,24,0,0,0,698,0,0,0,0,0,0,0,117,0,0,0,31.73,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,710,490,7,12,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,Quintin McMillan,South Africa,44,Batsman ,Right Handed Bat ,Right-arm legbreak,13,0,0,0,21,0,0,0,306,0,0,0,2,0,0,0,50,0,0,0,18,0,0,0,15300.00,0,0,0,15,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,1243,38,36,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,Edward van,South Africa,67,Batsman ,Right Handed Bat,,2,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,Xen Balaskas,South Africa,83,Batsman ,Right Handed Bat ,Right-arm legbreak,9,0,0,0,13,0,0,0,174,0,0,0,0,0,0,0,122,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1524,806,28,22,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Syd Curnow,South Africa,78,Batsman ,Right Handed Bat,,7,0,0,0,14,0,0,0,168,0,0,0,0,0,0,0,47,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,Bob Newson,South Africa,77,Batsman ,Right Handed Bat ,Right-arm fast,3,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,16,0,0,0,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,265,15,4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,Ken Viljoen,South Africa,63,Batsman ,Right Handed Bat,,27,0,0,0,50,0,0,0,1365,0,0,0,0,0,0,0,124,0,0,0,28.44,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,48,23,1,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,John Cochran,South Africa,77,Batsman ,Right Handed Bat ,Right-arm fast-medium,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,47,5,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,Lennox Brown,South Africa,72,Batsman ,Right Handed Bat,,2,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,189,7,3,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,Bob Crisp,South Africa,82,Batsman ,Right Handed Bat ,Right-arm fast,9,0,0,0,13,0,0,0,123,0,0,0,2,0,0,0,35,0,0,0,10.25,0,0,0,6150.00,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,747,30,20,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,Chud Langton,South Africa,30,Batsman ,Right Handed Bat,,15,0,0,0,23,0,0,0,298,0,0,0,1,0,0,0,73,0,0,0,15.68,0,0,0,29800.00,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3763,1827,104,40,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,Dudley Nourse,South Africa,70,Batsman ,Right Handed Bat,,34,0,0,0,62,0,0,0,2960,0,0,0,0,0,0,0,231,0,0,0,53.82,0,0,0,0,0,0,0,152,0,0,0,6,0,0,0,3,0,0,0,14,0,0,0,9,0,0,0,2,0,0,0,18,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,Eric Rowan,South Africa,83,Batsman ,Right Handed Bat ,Right-arm legbreak,26,0,0,0,50,0,0,0,1965,0,0,0,4,0,0,0,236,0,0,0,43.67,0,0,0,49125.00,0,0,0,41,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,3,0,0,0,1,0,0,0,17,7,1,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,Denis Tomlinson,South Africa,82,Batsman ,Right Handed Bat ,Right-arm legbreak,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,38,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,Herby Wade,South Africa,75,Batsman ,Right Handed Bat,,10,0,0,0,18,0,0,0,327,0,0,0,0,0,0,0,40,0,0,0,20.44,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,Nipper Nicholson,South Africa,72,Batsman ,Right Handed Bat,,4,0,0,0,8,0,0,0,76,0,0,0,0,0,0,0,29,0,0,0,10.86,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,Jack Robertson,South Africa,79,Batsman ,Right Handed Bat,,3,0,0,0,6,0,0,0,51,0,0,0,0,0,0,0,17,0,0,0,10.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,321,26,6,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,Ernest Bock,South Africa,52,Batsman ,Right Handed Bat ,Right-arm medium,1,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,91,2,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,Dooley Briscoe,South Africa,30,Batsman ,Right Handed Bat,,2,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,Eric Davies,South Africa,67,Batsman ,Left Handed Bat ,Right-arm fast,5,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,481,7,7,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Robert Harvey,South Africa,88,Batsman ,Right Handed Bat ,Right-arm medium,2,0,0,0,4,0,0,0,51,0,0,0,0,0,0,0,28,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,Gerald Bond,South Africa,56,Batsman ,Right Handed Bat ,Right-arm medium,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,Norman Gordon,South Africa,114,Batsman ,Right Handed Bat ,Right-arm fast,5,0,0,0,6,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,800.00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,807,28,20,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,Alan Melville,South Africa,72,Batsman ,Right Handed Bat,,11,0,0,0,19,0,0,0,894,0,0,0,0,0,0,0,189,0,0,0,52.59,0,0,0,0,0,0,0,71,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,Pieter van,South Africa,65,Batsman ,Right Handed Bat,,5,0,0,0,9,0,0,0,460,0,0,0,0,0,0,0,125,0,0,0,51.11,0,0,0,0,0,0,0,33,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,Billy Wade,South Africa,88,Batsman ,Right Handed Bat,,11,0,0,0,19,0,0,0,511,0,0,0,1,0,0,0,125,0,0,0,28.39,0,0,0,51100.00,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,Ronnie Grieveson,South Africa,88,Batsman ,Right Handed Bat,,2,0,0,0,2,0,0,0,114,0,0,0,0,0,0,0,75,0,0,0,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,Ossie Dawson,South Africa,89,Batsman ,Right Handed Bat ,Right-arm medium,9,0,0,0,15,0,0,0,293,0,0,0,0,0,0,0,55,0,0,0,20.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1210,578,41,10,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,Tony Harris,South Africa,76,Batsman ,Right Handed Bat,,3,0,0,0,5,0,0,0,100,0,0,0,0,0,0,0,60,0,0,0,25,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,Johnny Lindsay,South Africa,81,Batsman ,Right Handed Bat,,3,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,Tufty Mann,South Africa,31,Batsman ,Right Handed Bat ,Left-arm orthodox,19,0,0,0,31,0,0,0,400,0,0,0,2,0,0,0,52,0,0,0,13.33,0,0,0,20000.00,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5080,1920,260,58,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,Athol Rowan,South Africa,77,Batsman ,Right Handed Bat ,Right-arm offbreak,15,0,0,0,23,0,0,0,290,0,0,0,0,0,0,0,41,0,0,0,17.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639,2084,136,54,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,Ian Smith,South Africa,101,Batsman ,Right Handed Bat ,Right-arm legbreak,9,0,0,0,16,0,0,0,39,0,0,0,1,0,0,0,11,0,0,0,3.9,0,0,0,3900.00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,769,55,12,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,Lindsay Tuckett,South Africa,107,Batsman ,Right Handed Bat ,Right-arm fast-medium,9,0,0,0,14,0,0,0,131,0,0,0,2,0,0,0,40,0,0,0,11.91,0,0,0,6550.00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,980,47,19,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
